   66.1672956062   42.0358983572    2.0000000000
   61.8371685858   39.5358983598    4.0000000000
   57.8371685899   46.4641015925    4.0000000000
   62.1672956103   48.9641015899    2.0000000000

   66.1672956062   42.0358983572    2.0000000000
   70.4974226266   44.5358983546    4.0000000000
   66.4974226308   51.4641015873    4.0000000000
   62.1672956103   48.9641015899    2.0000000000

   66.1672956062   42.0358983572    2.0000000000
   70.4974226266   44.5358983546    0.0000000000
   66.4974226308   51.4641015873    0.0000000000
   62.1672956103   48.9641015899    2.0000000000

   66.1672956062   42.0358983572    2.0000000000
   61.8371685858   39.5358983598    0.0000000000
   57.8371685899   46.4641015925    0.0000000000
   62.1672956103   48.9641015899    2.0000000000

   66.1672956062   42.0358983572    2.0000000000
   61.8371685858   39.5358983598    4.0000000000
   57.8371685899   46.4641015925    4.0000000000
   62.1672956103   48.9641015899    2.0000000000

